Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd,L_over_D,t_max,camber_max,dat_path,Quality,cluster_id
goe477,8,-0.091339327,0.050868232,-0.0046944063,0.019430453,0.19581583,0.28595001,0.28207635,0.23274189,1.2034307,0.029851971,40.313274456818945,0.1006061137093445,0.05017666288828797,..\airfoil_opt\data\processed\goe477.dat,优秀,1
goe478,8,-0.16998362,0.019727093,-0.087732429,-0.008408229,0.25447028,0.29844389,0.28358585,0.27926379,1.1273798000000002,0.030717687,36.701324549599065,0.13296204094032088,0.043544551498386985,..\airfoil_opt\data\processed\goe478.dat,优秀,2
goe479,8,-0.12063913,0.0019571794,-0.050188154,0.0020214869,0.22553621,0.28372181,0.22901234,0.25336494,1.144901,0.028930875,39.57367345439776,0.11609703857432972,0.040593439920546294,..\airfoil_opt\data\processed\goe479.dat,优秀,1
goe480,8,-0.14113293,0.069198117,-0.0040621592,0.029399271,0.23029539,0.34481943,0.26640703,0.27229973,1.2384896,0.031720971,39.04324366363186,0.11814578646881965,0.05561474219229732,..\airfoil_opt\data\processed\goe480.dat,优秀,2
goe481a,8,-0.23541331,0.077848015,-0.092741338,0.005165744,0.30132149,0.39225225,0.23436347,0.54428665,1.1617947,0.035332768,32.88150817960257,0.15518589101658897,0.055693225589360476,..\airfoil_opt\data\processed\goe481a.dat,优秀,2
USA 48 AIRFOIL,8,-0.1272467,-0.1641621,-0.057734965,-0.054120298,0.21661583,0.32323857,0.20843769,0.33323771,1.0254195,0.028890571,35.49322372340789,0.1510998175250718,0.02874472509716172,..\airfoil_opt\data\processed\USA 48 AIRFOIL.dat,优秀,2
USA 51 AIRFOIL,8,-0.080694795,-0.028956549,-0.070998579,-0.033527716,0.17981128,0.22061527,0.1271365,0.20658266,1.024161,0.025757011,39.762416531949306,0.09331261438414747,0.02570335133871225,..\airfoil_opt\data\processed\USA 51 AIRFOIL.dat,优秀,1
USA 98 AIRFOIL,8,-0.21071942,0.026954829,0.06569659,0.13457712,0.25625918,0.39119531,0.29610221,0.45393279,1.3452879999999998,0.038349206,35.079944028045844,0.14563359418579755,0.06571520310861498,..\airfoil_opt\data\processed\USA 98 AIRFOIL.dat,优秀,3
usnps4,8,-0.070129074,0.013348002,-0.035880036,-0.037102536,0.25560855,0.3394059,0.19476227,0.48015882,1.1458827,0.031104621,36.839629069905726,0.12013215826319161,0.050856130872538055,..\airfoil_opt\data\processed\usnps4.dat,优秀,3
USNPS4 smoothed,8,-0.070129074,0.013348002,-0.035880036,-0.037102536,0.25560855,0.3394059,0.19476227,0.48015882,1.1458827,0.031104621,36.839629069905726,0.12013215826319161,0.050856130872538055,..\airfoil_opt\data\processed\USNPS4 smoothed.dat,优秀,3
v13009,8,-0.11183319,-0.04672622,-0.13141469,-0.055585109,0.18198058,0.13157571,0.13782289,0.11143934,0.90186496,0.024706456,36.50321033498289,0.09012945828295654,0.012601781826345217,..\airfoil_opt\data\processed\v13009.dat,优秀,1
v23010,8,-0.085447857,-0.1051245,-0.097981904,-0.068376133,0.21761203,0.14827618,0.14667176,0.10967943,0.91835137,0.025044372,36.668971775375326,0.10241021462272135,0.016171606419088675,..\airfoil_opt\data\processed\v23010.dat,优秀,1
waspsm,8,-0.099202317,-0.022054991,-0.011087508,-0.014621076,0.17923688,0.23109168,0.14656233,0.21654203,1.0711353,0.02658238,40.294935968863584,0.09383384033428815,0.03026874017651554,..\airfoil_opt\data\processed\waspsm.dat,优秀,1
WASP smoothed,8,-0.099202317,-0.022054991,-0.011087508,-0.014621076,0.17923688,0.23109168,0.14656233,0.21654203,1.0830251,0.026562372,40.77290612449821,0.09383384033428815,0.03026874017651554,..\airfoil_opt\data\processed\WASP smoothed.dat,优秀,1
WB13535 13pt5 smoothed,8,-0.1402092,-0.11617436,0.038021258,-0.059138272,0.2224256,0.29210216,0.26201076,0.23605357,1.0824041000000002,0.029188077,37.083775680049094,0.13622347487652453,0.03737272745220497,..\airfoil_opt\data\processed\WB13535 13pt5 smoothed.dat,优秀,2
wb13535sm,8,-0.1402092,-0.11617436,0.038021258,-0.059138272,0.2224256,0.29210216,0.26201076,0.23605357,1.0824041000000002,0.029188077,37.083775680049094,0.13622347487652453,0.03737272745220497,..\airfoil_opt\data\processed\wb13535sm.dat,优秀,2
wb140,8,-0.14661418,-0.087028387,-0.036873359,-0.10112226,0.21651949,0.29520592,0.29402342,0.28655943,1.0043458,0.029362157,34.20545023310107,0.1406723215770495,0.036804550560011196,..\airfoil_opt\data\processed\wb140.dat,优秀,2
NACA6409 9 n6409il,8,-0.081119605,0.11047411,0.026819888,0.11164736,0.18516695,0.33095585,0.24224905,0.32968947,1.3450798000000002,0.031870107,42.20506068586466,0.09019934324797785,0.060648111006707174,..\airfoil_opt\data\processed\NACA6409 9 n6409il.dat,优秀,3
naca641112,8,-0.11910395,-0.14498612,-0.18344747,-0.0094840542,0.13308393,0.17859,0.20477347,0.075250021,0.88322796,0.026605444,33.197264439563575,0.11896580499316962,0.005404049427324142,..\airfoil_opt\data\processed\naca641112.dat,优秀,1
naca642215,8,-0.14232775,-0.17322342,-0.21520349,0.01631874,0.17187523,0.23859652,0.25956497,0.11573217,0.94612491,0.027314477,34.638221701993416,0.14873124997138765,0.010845281394761392,..\airfoil_opt\data\processed\naca642215.dat,优秀,2
naca642415,8,-0.12930577,-0.13585458,-0.19614334,0.08353331,0.18795651,0.26840616,0.28691904,0.17756536,1.0744508,0.02938654,36.56268482100989,0.14844898537774748,0.02187162062999984,..\airfoil_opt\data\processed\naca642415.dat,优秀,2
naca643418,8,-0.15376989,-0.19239753,-0.22554814,0.070779142,0.22025649,0.3127695,0.32716145,0.18470718,1.03548,0.031740889,32.622904796396845,0.17833997065318574,0.021832881850048304,..\airfoil_opt\data\processed\naca643418.dat,优秀,2
naca643618,8,-0.13800245,-0.16181876,-0.20080152,0.13861595,0.23822194,0.34083551,0.35557401,0.24662492,1.1801913999999998,0.031373403,37.61757690104576,0.17838121975860075,0.03286412061594637,..\airfoil_opt\data\processed\naca643618.dat,优秀,2
naca651412,8,-0.092257985,-0.077327797,-0.18336308,0.076058097,0.14689168,0.21139797,0.27556122,0.18319752,1.057603,0.0280099179999999,37.7581612341744,0.1196898373981389,0.02193610443233379,..\airfoil_opt\data\processed\naca651412.dat,优秀,1
naca662415,8,-0.12252848,-0.073396947,-0.29447986,0.020583969,0.18297006,0.19472823,0.40132872,0.23034033,1.0017454,0.030649837,32.68354738721775,0.15198918622024454,0.02201436414972705,..\airfoil_opt\data\processed\naca662415.dat,优秀,2
fx049915,8,-0.06931377,-0.015004092,-0.041887664,-0.06008386,0.23432844,0.52066593,0.12419878,0.22664209,1.1222370000000002,0.034347244,32.67327649345025,0.1455053322654945,0.057523246215872584,..\airfoil_opt\data\processed\fx049915.dat,优秀,2
fx60100,8,-0.07784174,-0.092838934,0.041014042,0.14035031,0.18541686,0.21089115,0.21925468,0.20888274,1.2548466,0.029619685,42.36529186586556,0.09990448233708499,0.03566415366923155,..\airfoil_opt\data\processed\fx60100.dat,优秀,1
fx60100sm,8,-0.079239253,-0.089986852,0.037745471,0.14116692,0.18457558,0.21223273,0.21564537,0.21102716,1.2544405,0.029571621,42.420417196608874,0.0997247968644254,0.035474207413444564,..\airfoil_opt\data\processed\fx60100sm.dat,优秀,1
fx60126,8,-0.11213579,-0.13129891,0.017065065,0.13135229,0.21970193,0.25032106,0.24260837,0.21718624,1.2500732,0.030400364,41.12033658544352,0.12577668734500314,0.035655318541260694,..\airfoil_opt\data\processed\fx60126.dat,优秀,2
fx60157,8,-0.12528075,-0.10243622,-0.31875304,0.19485998,0.23443527,0.25914961,0.28277037,0.37978384,1.1391515,0.032232827,35.34134626168534,0.1590326890844509,0.02717294949454523,..\airfoil_opt\data\processed\fx60157.dat,优秀,2
fx60160,8,-0.1225753,-0.12147654,-0.20685231,0.15924734,0.1823015,0.33087651,0.28734029,0.30046027,1.1625844,0.031010604,37.48989861661514,0.15732739527048778,0.03083018906211576,..\airfoil_opt\data\processed\fx60160.dat,优秀,2
fx79k144,8,-0.13119334,-0.043705822,-0.237815,-0.024058833,0.16655155,0.27689124,0.33666192,0.20348754,0.96478859,0.0294607179999999,32.748305387533435,0.14553063200375543,0.028142934405436606,..\airfoil_opt\data\processed\fx79k144.dat,优秀,2
fx84w097,8,-0.10098693,-0.01062328,-0.087290926,0.0059421578,0.15118533,0.23310358,0.21132607,0.10089795,1.0430536,0.026649742,39.13935076744833,0.09735082691647959,0.028406402750292117,..\airfoil_opt\data\processed\fx84w097.dat,优秀,1
fx84w127,8,-0.12362025,-0.018465201,-0.12072774,0.031507642,0.18760243,0.29708619,0.30002933,0.16640841,1.1319889,0.028721335,39.41282325490789,0.12757516250371836,0.03767068612761281,..\airfoil_opt\data\processed\fx84w127.dat,优秀,2
fx84w140,8,-0.13227562,-0.018892372,-0.13692465,0.046562514,0.20372041,0.32650755,0.3417778,0.19958602,1.1646834,0.029759668,39.13630353671956,0.14097855525657113,0.04237346476329386,..\airfoil_opt\data\processed\fx84w140.dat,优秀,2
fx84w150,8,-0.13650578,-0.031477129,-0.1483694,0.042142649,0.22045027,0.33712749,0.36020762,0.20514405,1.119649,0.0333876539999999,33.53482098502648,0.1500635269034593,0.043102205681431714,..\airfoil_opt\data\processed\fx84w150.dat,优秀,2
E591,8,-0.14143891,-0.021196045,0.018629313,0.26158255,0.3230846,0.4130044,0.26325795,0.45057517,1.4864334,0.043974455,33.80220175554194,0.15618837622633142,0.06452693532641281,..\airfoil_opt\data\processed\E591.dat,优秀,3
ea61012,8,-0.17900163,-0.10429552,-0.25262433,-0.001941761,0.17900152,0.10429573,0.25262424,0.0019416936,0.8443533999999999,0.0255075029999999,33.10215821595721,0.1198671188692774,7.49373434832945e-09,..\airfoil_opt\data\processed\ea61012.dat,优秀,1
EPPLER 329 AIRFOIL,8,-0.091077663,-0.024364729,-0.2152915,-0.050953018,0.23266484,0.35705441,0.12990808,0.23617222,1.0005378,0.027844891,35.93254504030919,0.13579249238915714,0.035830665885018605,..\airfoil_opt\data\processed\EPPLER 329 AIRFOIL.dat,优秀,2
EPPLER 333 AIRFOIL,8,-0.072918352,-0.02092505,-0.12313984,-0.11356872,0.2220846,0.32121689,0.11956985,0.17443763,0.9751561,0.027456237,35.51674251646356,0.11727508197856207,0.03571277389100415,..\airfoil_opt\data\processed\EPPLER 333 AIRFOIL.dat,优秀,1
EPPLER 334 AIRFOIL,8,-0.071374105,0.0020173096,-0.12163989,-0.073670893,0.22836659,0.34638737,0.12782816,0.213812,1.0393458,0.02730305,38.06702181624397,0.11876274536177367,0.0408485192656754,..\airfoil_opt\data\processed\EPPLER 334 AIRFOIL.dat,优秀,1
EPPLER 1210 AIRFOIL,8,-0.19105419,0.020257418,-0.055268929,0.059292066,0.33686619,0.40427585,0.18823666,0.26054951,1.2492304,0.035262228,35.42687092829188,0.15895102415365994,0.05265515341224365,..\airfoil_opt\data\processed\EPPLER 1210 AIRFOIL.dat,优秀,2
EPPLER 1211 AIRFOIL,8,-0.23305178,-0.058489742,-0.05087,0.049755184,0.33734417,0.41121384,0.18882885,0.27992416,1.2026038,0.035407485,33.96467724267905,0.1789706595675829,0.04482564143519403,..\airfoil_opt\data\processed\EPPLER 1211 AIRFOIL.dat,优秀,2
EPPLER 1213 AIRFOIL,8,-0.22782141,-0.1607814,-0.079709573,-0.086009041,0.30596518,0.30746895,0.1530973,0.13999227,0.95324804,0.029351761,32.47668989945782,0.17229885998904168,0.020538845146650043,..\airfoil_opt\data\processed\EPPLER 1213 AIRFOIL.dat,优秀,2
EPPLER 1230 AIRFOIL,8,-0.15046643,-0.11000322,-0.17828029,-0.010529792,0.29082825,0.41646382,0.15885237,0.35574139,1.0644994,0.03181798,33.45590763461414,0.17527131213820518,0.03624235699856221,..\airfoil_opt\data\processed\EPPLER 1230 AIRFOIL.dat,优秀,2
EPPLER 561 AIRFOIL,8,-0.17426519,-0.11476421,0.024391272,0.12267037,0.26362594,0.44287614,0.2095053,0.40149117,1.3015736999999998,0.035828964,36.32741655605783,0.16921612402962896,0.05086291741431752,..\airfoil_opt\data\processed\EPPLER 561 AIRFOIL.dat,优秀,2
EPPLER 562 AIRFOIL,8,-0.15129994,-0.14881008,0.0070940179,0.10200882,0.22192211,0.35768948,0.1799544,0.36835342,1.2581283,0.034387844,36.58642571485436,0.1504933909863883,0.03852550508643571,..\airfoil_opt\data\processed\EPPLER 562 AIRFOIL.dat,优秀,2
EPPLER 580 AIRFOIL,8,-0.10995941,-0.13018197,-0.14021171,0.22707395,0.2217313,0.3713313,0.25469944,0.39007359,1.2898373,0.034002406,37.93370680886523,0.15972104442645962,0.04018810277938388,..\airfoil_opt\data\processed\EPPLER 580 AIRFOIL.dat,优秀,2
EPPLER 583 AIRFOIL,8,-0.11046357,-0.03353374,-0.23935912,0.057596637,0.23212402,0.39308518,0.33994564,0.28662146,1.1355999,0.0307912729999999,36.880576519197625,0.1669771754456335,0.04455536250838417,..\airfoil_opt\data\processed\EPPLER 583 AIRFOIL.dat,优秀,2
EPPLER 585 AIRFOIL,8,-0.098233804,-0.018355833,-0.22210802,0.13207858,0.21669489,0.3338938,0.33658663,0.2993455,1.2047712,0.0305128629999999,39.484043172219,0.14868901190721676,0.04223068369114873,..\airfoil_opt\data\processed\EPPLER 585 AIRFOIL.dat,优秀,2
EPPLER STE 873914 AIRFOIL,8,-0.1200062,-0.03842148,-0.18776141,0.18429978,0.25428944,0.29595266,0.29515489,0.54495984,1.1974512,0.035748487,33.496556092010266,0.14723167587808195,0.044506835921905255,..\airfoil_opt\data\processed\EPPLER STE 873914 AIRFOIL.dat,优秀,2
Falcon,8,-0.14456868,-0.13469099,-0.1386733,-0.16545967,0.2121134,0.25477972,0.13944624,0.22010439,0.82788223,0.0251927539999999,32.86191855007211,0.13693463185351368,0.015045711998650017,..\airfoil_opt\data\processed\Falcon.dat,优秀,1
hq1010,8,-0.10714788,-0.10047006,-0.12710353,-0.0011527415,0.14172504,0.1552272,0.179145,0.1013585,0.93665331,0.026220925,35.721596778145695,0.09978561881572959,0.01008626834158044,..\airfoil_opt\data\processed\hq1010.dat,优秀,1
hq1012,8,-0.13150395,-0.12793375,-0.15544462,-0.012061017,0.16570861,0.18325192,0.20536863,0.11373319,0.93342396,0.025917804,36.014778103885654,0.11978568395462608,0.010009465247879192,..\airfoil_opt\data\processed\hq1012.dat,优秀,1
hq1510,8,-0.099357809,-0.083379312,-0.11887627,0.025938481,0.15065604,0.16781438,0.19288392,0.12550312,0.99785914,0.026553772,37.578809519039325,0.09958070151792509,0.015046218436085054,..\airfoil_opt\data\processed\hq1510.dat,优秀,1
hq1511,8,-0.11081485,-0.10060807,-0.13062517,0.019038528,0.16551074,0.17736003,0.21288783,0.12731417,0.99551546,0.026444727,37.64514037146233,0.10999977620801346,0.01501203226320117,..\airfoil_opt\data\processed\hq1511.dat,优秀,1
hq1512,8,-0.12091176,-0.11680833,-0.1405745,0.012055292,0.17567639,0.19488461,0.22216656,0.13604872,0.99182149,0.026556052,37.34822819295579,0.11994253465736496,0.015099211973383948,..\airfoil_opt\data\processed\hq1512.dat,优秀,1
hq1585,8,-0.091327756,-0.066860919,-0.092915175,0.037099616,0.13367043,0.14905184,0.17548247,0.10555612,0.99650013,0.027481633,36.260586479704465,0.08653593371848545,0.015025018590390541,..\airfoil_opt\data\processed\hq1585.dat,优秀,1
hq2010,8,-0.090644238,-0.069301123,-0.10636923,0.050804854,0.15938512,0.18048546,0.20954963,0.14693431,1.0569512,0.027084952,39.02355817355704,0.09965624895523086,0.020176959983963808,..\airfoil_opt\data\processed\hq2010.dat,优秀,1
hq2012,8,-0.11537803,-0.097091516,-0.13142363,0.037953738,0.18467791,0.20545338,0.23937529,0.15815616,1.0487991,0.027309235,38.40455801856039,0.11941252205619297,0.02025912413218284,..\airfoil_opt\data\processed\hq2012.dat,优秀,1
hq2090sm,8,-0.076005979,-0.062077441,-0.0848716,0.052326806,0.14682195,0.16925639,0.19047559,0.14520359,1.0557753,0.0273016079999999,38.6708101588743,0.08986930772718238,0.020092269188086265,..\airfoil_opt\data\processed\hq2090sm.dat,优秀,1
hq2195,8,-0.081932899,-0.068321054,-0.09438949,0.067283449,0.16456138,0.1657366,0.20823186,0.15806753,1.0762323,0.027583891,39.01669637543159,0.09532997562355837,0.0208102965262648,..\airfoil_opt\data\processed\hq2195.dat,优秀,1
hq2510,8,-0.08085772,-0.057786236,-0.090771135,0.074083708,0.16862323,0.19265964,0.22305074,0.17293672,1.119477,0.030899104,36.2300796812749,0.09956464046337582,0.02517916698140815,..\airfoil_opt\data\processed\hq2510.dat,优秀,1
hq300gd2,8,-0.12617315,-0.054968755,-0.26676607,0.079877383,0.23317779,0.3564148,0.34234369,0.2206279,1.1579027,0.032467214,35.66375297862022,0.1671109757232224,0.03731065949108809,..\airfoil_opt\data\processed\hq300gd2.dat,优秀,2
hq3010,8,-0.072829967,-0.040756171,-0.083628218,0.10602311,0.1781514,0.20443881,0.24037188,0.19372091,1.1855274,0.030672827,38.65073799685957,0.09956227329115405,0.03028327528528714,..\airfoil_opt\data\processed\hq3010.dat,优秀,1
goe164,8,-0.080217097,0.12155952,0.13879214,0.086418929,0.21928112,0.35910001,0.14638853,0.39317865,1.3877767,0.031789876,43.65467484050583,0.0886353466723686,0.06654067843503517,..\airfoil_opt\data\processed\goe164.dat,优秀,3
goe165,8,-0.064172372,-0.15464595,0.28244138,0.070798083,0.22229113,0.37731676,0.12978614,0.39228927,1.3567685,0.032202597,42.13226964272478,0.12338013031236791,0.05592666361872961,..\airfoil_opt\data\processed\goe165.dat,优秀,3
goe167,8,-0.057501876,0.027070988,-0.027795797,-0.0088813122,0.16938758,0.36610979,0.12244084,0.267809,1.1554561,0.027973411,41.30551329617972,0.10095374879026908,0.04593518322134794,..\airfoil_opt\data\processed\goe167.dat,优秀,1
goe173,8,-0.0238842,0.11138032,0.04786844,0.069994085,0.20998966,0.34284258,0.15047566,0.29569326,1.325692,0.0300956039999999,44.04935684294638,0.08037303000677812,0.06070336498461224,..\airfoil_opt\data\processed\goe173.dat,优秀,1
goe174,8,-0.056142552,0.10121255,0.03455071,0.04639464,0.21703568,0.32583067,0.15703415,0.28722542,1.2824687,0.029561219,43.38348496386431,0.08665674255537736,0.056510934790104037,..\airfoil_opt\data\processed\goe174.dat,优秀,1
goe176,8,-0.091403166,0.053016192,0.086184551,0.063429046,0.22921508,0.33543507,0.1647577,0.31312242,1.3129943000000002,0.03073087,42.72558180097082,0.10139878724852558,0.05577628630898662,..\airfoil_opt\data\processed\goe176.dat,优秀,3
goe178,8,-0.080563361,0.066686285,0.003402589,0.062629598,0.16410425,0.32347414,0.10526758,0.25089258,1.2257208,0.028232606,43.41507829634997,0.08582089885569123,0.04536745280069964,..\airfoil_opt\data\processed\goe178.dat,优秀,1
goe190,8,-0.11905423,-0.096136747,0.25881824,0.046771988,0.23684385,0.35378577,0.18011521,0.37926887,1.3220819,0.033018581,40.040542626589556,0.1259400667408742,0.05823835149638628,..\airfoil_opt\data\processed\goe190.dat,优秀,3
goe222,8,-0.14279201,-0.15809334,0.15387355,0.08157781,0.31125366,0.4594195,0.38241188,0.49234133,1.3326285,0.036310949,36.70045913699474,0.18520502836674632,0.07207400957857525,..\airfoil_opt\data\processed\goe222.dat,优秀,3
goe223,8,-0.11106601,-0.22742355,0.09038323,0.096194885,0.29570215,0.43582021,0.35912926,0.36304648,1.3352561,0.034942749,38.21268040473862,0.18787005707016505,0.057966688857328016,..\airfoil_opt\data\processed\goe223.dat,优秀,2
goe227,8,-0.13713493,0.0035453301,0.1200134,0.2529482,0.25865045,0.44992052,0.33523444,0.42214048,1.5934021,0.037942007,41.9957252129546,0.14579601037002668,0.0778563049204555,..\airfoil_opt\data\processed\goe227.dat,优秀,3
goe228,8,-0.13087224,-0.092179844,0.079344648,0.157171,0.31178285,0.48966792,0.34752898,0.42713417,1.4364065,0.038444691,37.36293523597315,0.17905440962081468,0.07175518046502127,..\airfoil_opt\data\processed\goe228.dat,优秀,3
goe233,8,-0.10355244,-0.041508648,0.38744856,0.1598018,0.24091812,0.34949724,0.31334249,0.33300606,1.5307563999999998,0.038273566,39.99513397837034,0.11491935063268194,0.08100602576363024,..\airfoil_opt\data\processed\goe233.dat,优秀,3
goe234,8,-0.11014492,-0.11706246,0.47898903,0.14914066,0.27439419,0.42369054,0.32189162,0.42988822,1.5435181,0.04434732,34.80521709090876,0.1407873649557724,0.09036416829948787,..\airfoil_opt\data\processed\goe234.dat,优秀,3
goe238,8,-0.074358758,0.1153221,-0.052160524,0.013795915,0.20759954,0.36962195,0.1777682,0.14546929,1.2020738000000002,0.02933842,40.972683600548365,0.0982230773192984,0.055582659916666666,..\airfoil_opt\data\processed\goe238.dat,优秀,1
goe239,8,-0.10687431,0.028565925,0.11218644,0.053546853,0.22255848,0.37558554,0.19441951,0.35724328,1.3183792,0.0320970339999999,41.07479837545127,0.11316416111353879,0.05988207505509603,..\airfoil_opt\data\processed\goe239.dat,优秀,3
NACA 652415 a0pt5 naca652415a05il,8,-0.10591526,-0.10262003,-0.17434117,-0.012528625,0.19228213,0.2649738,0.38933634,0.11473166,1.0029168,0.030749312,32.61591023565015,0.14940915246857006,0.02993045733077071,..\airfoil_opt\data\processed\NACA 652415 a0pt5 naca652415a05il.dat,优秀,2
NACA 652415 naca652415il,8,-0.11950099,-0.11784087,-0.23671243,0.068819703,0.17800818,0.24803086,0.3304004,0.19158557,1.0378836,0.0297556779999999,34.880186564729044,0.1493327528069908,0.021888095582731044,..\airfoil_opt\data\processed\NACA 652415 naca652415il.dat,优秀,2
NACA 662415 naca662415il,8,-0.12252848,-0.073396947,-0.29447986,0.020583969,0.18297006,0.19472823,0.40132872,0.23034033,0.95867934,0.028033576,34.19754012117469,0.15198918622024454,0.02201436414972705,..\airfoil_opt\data\processed\NACA 662415 naca662415il.dat,优秀,2
NACA M11 AIRFOIL,8,-0.089231566,-0.019819261,-0.081730206,-0.093872643,0.13411761,0.18186566,0.13606476,0.12292166,0.8989228000000001,0.025016089,35.933786452390706,0.08170072518784487,0.01895144655144463,..\airfoil_opt\data\processed\NACA M11 AIRFOIL.dat,优秀,1
NACA M6 AIRFOIL,8,-0.13704411,-0.046228478,-0.13870913,-0.19414691,0.17754581,0.26803975,0.1661289,0.15856147,0.83784868,0.025171109,33.28612497764799,0.1207393088433612,0.022269187051820974,..\airfoil_opt\data\processed\NACA M6 AIRFOIL.dat,优秀,1
nacam6,8,-0.13788126,-0.042648215,-0.14043651,-0.19350967,0.17756171,0.26793076,0.16628866,0.15852456,0.83591624,0.024778433,33.73563776208124,0.12035784785116274,0.022456521104529982,..\airfoil_opt\data\processed\nacam6.dat,优秀,1
NACA M6 nacam6il,8,-0.13788126,-0.042648215,-0.14043651,-0.19350967,0.17756171,0.26793076,0.16628866,0.15852456,0.83636678,0.0247425379999999,33.802788541741485,0.12035784785116274,0.022456521104529982,..\airfoil_opt\data\processed\NACA M6 nacam6il.dat,优秀,1
NACA M8 AIRFOIL,8,-0.11707345,0.25681481,0.10750648,-0.045177615,0.34022856,0.36983634,0.22563323,0.11121424,1.2918552,0.035154724,36.74769854543589,0.10698425127447178,0.08109865078134179,..\airfoil_opt\data\processed\NACA M8 AIRFOIL.dat,优秀,3
NACA M9 AIRFOIL,8,-0.10612716,0.20840253,0.10592248,-0.042880506,0.29584553,0.33935614,0.18717184,0.11125748,1.2576799,0.031367961,40.094410344363794,0.09699194395527384,0.07076943563807304,..\airfoil_opt\data\processed\NACA M9 AIRFOIL.dat,优秀,3
GOE 238 HANSABRANDENBURG AIRFOIL,8,-0.074358758,0.1153221,-0.052160524,0.013795915,0.20759954,0.36962195,0.1777682,0.14546929,1.2020738000000002,0.02933842,40.972683600548365,0.0982230773192984,0.055582659916666666,..\airfoil_opt\data\processed\GOE 238 HANSABRANDENBURG AIRFOIL.dat,优秀,1
GOE 242 MVA PR2 AIRFOIL,8,-0.064012255,-0.15253654,0.18600867,0.30295456,0.28012434,0.48812636,0.30899324,0.39704053,1.5709503,0.045163225,34.78383795665611,0.1639454134275833,0.07540220622579173,..\airfoil_opt\data\processed\GOE 242 MVA PR2 AIRFOIL.dat,优秀,3
GOE 257 AIRFOIL,8,-0.046511892,0.022664391,-0.00904386,-0.038666493,0.15612677,0.31647192,0.10996324,0.28706519,1.1059142,0.03101428,35.65822582371733,0.0883747210198917,0.04139831728153658,..\airfoil_opt\data\processed\GOE 257 AIRFOIL.dat,优秀,1
GOE 281 DAIMLER XII AIRFOIL,8,-0.029488341,0.03491383,0.037987826,-0.010340541,0.19591486,0.25956794,0.17821945,0.26734894,1.17834,0.027884336,42.25813374218414,0.08071190959583803,0.04604546607521789,..\airfoil_opt\data\processed\GOE 281 DAIMLER XII AIRFOIL.dat,优秀,1
GOE 286 AIRFOIL,8,-0.072744739,0.027382445,-0.0063304665,-0.03353351,0.208776,0.27840338,0.15535266,0.22301193,1.1230971,0.027901757,40.25184148797511,0.09436358363786847,0.041673741963165506,..\airfoil_opt\data\processed\GOE 286 AIRFOIL.dat,优秀,1
GOE 288 AIRFOIL,8,-0.18831721,-0.089332577,0.05945772,-0.010925887,0.2838698,0.46752429,0.2355466,0.37704672,1.1908944,0.036616237,32.52366975885588,0.17449021108959983,0.05581021189115216,..\airfoil_opt\data\processed\GOE 288 AIRFOIL.dat,优秀,2
GOE 298 AIRFOIL,8,-0.22557548,0.089968567,-0.079661227,0.0012648264,0.27965304,0.28312267,0.26083698,0.21556716,1.1528397,0.0304575829999999,37.85066267405407,0.1313973258545542,0.0453363282618456,..\airfoil_opt\data\processed\GOE 298 AIRFOIL.dat,优秀,2
GOE 300 FRIEDRICHSHAFEN G20 AIRFO,8,-0.049085624,0.1942114,-0.035324574,0.084742268,0.25779896,0.3223811,0.24381053,0.28220499,1.3466831,0.031853881,42.27689241383177,0.08470547000035882,0.06768687805740031,..\airfoil_opt\data\processed\GOE 300 FRIEDRICHSHAFEN G20 AIRFO.dat,优秀,3
GOE 301 FRIEDRICHSHAFEN G 13 AIRF,8,-0.049566217,0.1105424,0.026604072,0.074251646,0.26128336,0.35869939,0.21311307,0.36204797,1.3495389,0.032721619,41.24303568231144,0.09999351805493262,0.06587894381733167,..\airfoil_opt\data\processed\GOE 301 FRIEDRICHSHAFEN G 13 AIRF.dat,优秀,3
RAE 100 AIRFOIL,8,-0.14805098,-0.12998771,-0.10327657,-0.082988042,0.14805095,0.12998789,0.1032761,0.082988428,0.8123053000000001,0.024665984,32.93220736703633,0.10000712275981469,1.100000000114898e-08,..\airfoil_opt\data\processed\RAE 100 AIRFOIL.dat,优秀,1
RAE 5214 AIRFOIL,8,-0.11651027,-0.080955584,-0.14474522,0.081056666,0.19931819,0.075009679,0.22935797,0.11897291,1.0287814,0.0272496429999999,37.75394048281674,0.09541576060591694,0.0134507634587466,..\airfoil_opt\data\processed\RAE 5214 AIRFOIL.dat,优秀,1
RAE 5215 AIRFOIL,8,-0.11651513,-0.080911963,-0.14481325,0.081097269,0.20035857,0.065744762,0.23768846,0.15783977,1.0367298,0.027699716,37.42745232478196,0.0950718210771182,0.015350147253372826,..\airfoil_opt\data\processed\RAE 5215 AIRFOIL.dat,优秀,1
rae5215,8,-0.11651513,-0.080911963,-0.14481325,0.081097269,0.20035857,0.065744762,0.23768846,0.15783977,1.0367298,0.027699716,37.42745232478196,0.0950718210771182,0.015350147253372826,..\airfoil_opt\data\processed\rae5215.dat,优秀,1
